Deaths,Injured,Affected,Damage,Africa,America,Asia,Europe,Oceania,Natural
1,0.0,1809.0,200000.0,0,1,0,0,0,1
129,0.0,79728.0,77700.0,0,1,0,0,0,1
5,0.0,0.0,3500000.0,0,1,0,0,0,1
0,0.0,30000.0,0.0,0,1,0,0,0,1
0,0.0,942.0,0.0,0,0,1,0,0,1
32,17.0,17.0,0.0,0,0,1,0,0,0
0,41.0,2657.0,2000.0,0,0,1,0,0,1
0,0.0,90.0,0.0,0,0,0,1,0,1
46,0.0,25.0,0.0,0,0,1,0,0,0
13,0.0,3000.0,0.0,1,0,0,0,0,1
9,0.0,25000.0,456000.0,0,0,1,0,0,1
4,0.0,104755.0,23000.0,0,1,0,0,0,1
33,20.0,20.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
1,37.0,6252.0,0.0,1,0,0,0,0,0
52,0.0,350000.0,1300000.0,0,1,0,0,0,1
0,0.0,750.0,500000.0,0,1,0,0,0,1
0,0.0,1000.0,0.0,1,0,0,0,0,1
13,11.0,11.0,0.0,0,0,1,0,0,0
154,310.0,310.0,0.0,0,1,0,0,0,1
7,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,1000.0,36000.0,0,1,0,0,0,1
11,0.0,0.0,0.0,1,0,0,0,0,0
22,19.0,19.0,0.0,0,0,1,0,0,0
5,0.0,120.0,1900000.0,0,1,0,0,0,1
19,28.0,10028.0,17200.0,0,0,1,0,0,1
4,0.0,0.0,900000.0,0,1,0,0,0,1
2,0.0,15000.0,0.0,0,1,0,0,0,1
2,100.0,100.0,0.0,0,0,1,0,0,0
44,0.0,18000.0,8000.0,0,1,0,0,0,1
11,5.0,5.0,0.0,0,1,0,0,0,0
6,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,200258.0,0.0,1,0,0,0,0,1
13,87.0,91428.0,0.0,1,0,0,0,0,1
24,51.0,26051.0,22000.0,1,0,0,0,0,1
0,0.0,0.0,1000.0,0,0,0,0,1,1
10,0.0,10.0,0.0,0,0,1,0,0,0
27,0.0,34128.0,0.0,0,1,0,0,0,1
0,28.0,328.0,115000.0,0,0,0,1,0,1
14,0.0,0.0,0.0,0,0,1,0,0,0
3,0.0,100000.0,156000.0,0,0,1,0,0,1
2,773.0,773.0,563000.0,0,0,1,0,0,1
17,5.0,5.0,0.0,0,0,1,0,0,0
5,0.0,75.0,1450000.0,0,1,0,0,0,1
19,0.0,3000000.0,102000.0,0,0,1,0,0,1
11,73.0,6018.0,1933.0,0,0,1,0,0,1
300,450.0,830.0,0.0,0,0,1,0,0,0
23,2.0,2.0,0.0,1,0,0,0,0,0
0,0.0,30000.0,0.0,0,0,1,0,0,1
2,28.0,88.0,115500.0,0,0,0,1,0,1
14,0.0,0.0,0.0,0,0,1,0,0,0
13,10.0,10.0,0.0,1,0,0,0,0,0
27,0.0,100.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,160.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,1,0,0,0,0,1
1,0.0,0.0,0.0,0,0,0,1,0,1
14,17.0,17.0,0.0,0,0,1,0,0,0
20,23.0,512.0,2000.0,0,1,0,0,0,1
13,0.0,0.0,0.0,0,0,1,0,0,0
17,0.0,0.0,2000.0,0,0,1,0,0,1
0,6.0,7006.0,0.0,0,0,1,0,0,1
12,0.0,0.0,0.0,0,1,0,0,0,0
21,15.0,15.0,0.0,1,0,0,0,0,0
0,0.0,106792.0,0.0,0,0,1,0,0,1
1,0.0,1200.0,0.0,1,0,0,0,0,1
0,7.0,307.0,0.0,0,1,0,0,0,1
8,0.0,17410.0,19000.0,0,0,1,0,0,1
0,3.0,503.0,35.0,0,0,1,0,0,1
15,0.0,0.0,0.0,0,1,0,0,0,0
37,2800.0,2800.0,5900000.0,0,0,1,0,0,1
3,13.0,4958.0,0.0,1,0,0,0,0,1
241,30.0,1498.0,0.0,0,0,1,0,0,1
17,1.0,1.0,0.0,0,1,0,0,0,0
12,30.0,30.0,0.0,0,0,1,0,0,0
30,0.0,0.0,0.0,0,0,1,0,0,0
4,20.0,60020.0,0.0,0,0,1,0,0,1
21,60.0,60.0,0.0,0,0,1,0,0,0
13,4.0,2554.0,0.0,0,0,1,0,0,1
0,1.0,1.0,0.0,1,0,0,0,0,1
10,20.0,20.0,0.0,1,0,0,0,0,0
0,0.0,240.0,18150.0,0,0,0,1,0,1
76,0.0,1316.0,0.0,1,0,0,0,0,1
2,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,520000.0,0.0,1,0,0,0,0,1
45,108.0,1643.0,0.0,1,0,0,0,0,1
2,0.0,0.0,0.0,1,0,0,0,0,1
10,5.0,5.0,0.0,1,0,0,0,0,0
46,24.0,287251.0,135217.0,0,0,1,0,0,1
40,0.0,62.0,0.0,1,0,0,0,0,0
21,0.0,22.0,0.0,0,0,1,0,0,0
11,9.0,9.0,0.0,1,0,0,0,0,0
0,0.0,7288.0,0.0,0,0,0,0,1,1
20,0.0,0.0,0.0,0,1,0,0,0,0
15,0.0,10000.0,277000.0,0,0,1,0,0,1
9,0.0,1000.0,0.0,0,1,0,0,0,1
0,0.0,340.0,0.0,0,1,0,0,0,1
23,13.0,13.0,0.0,0,0,1,0,0,0
31,0.0,1000.0,0.0,1,0,0,0,0,1
93,150.0,150.0,0.0,0,1,0,0,0,0
50,0.0,0.0,0.0,1,0,0,0,0,0
41,130.0,130.0,0.0,1,0,0,0,0,0
4,27.0,27.0,300000.0,0,1,0,0,0,1
13,0.0,341.0,0.0,1,0,0,0,0,1
0,0.0,6200000.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
19,0.0,0.0,0.0,1,0,0,0,0,0
75,38.0,40038.0,88000.0,0,0,1,0,0,1
49,45.0,45.0,0.0,1,0,0,0,0,1
1,0.0,664.0,0.0,0,0,1,0,0,1
5,2.0,272453.0,3114.0,0,0,1,0,0,1
45,4000.0,4600.0,0.0,0,0,1,0,0,1
2,0.0,0.0,0.0,0,0,0,1,0,1
92,0.0,350000.0,0.0,1,0,0,0,0,1
21,0.0,7.0,0.0,0,0,1,0,0,0
12,0.0,0.0,0.0,1,0,0,0,0,0
10,0.0,30000.0,16000000.0,0,1,0,0,0,1
15,0.0,3790000.0,600000.0,0,0,1,0,0,1
329,0.0,0.0,0.0,0,0,1,0,0,1
37,0.0,184.0,0.0,1,0,0,0,0,1
0,0.0,2000.0,0.0,1,0,0,0,0,1
7,0.0,89950.0,10000.0,0,0,0,0,1,1
10,0.0,0.0,0.0,0,0,1,0,0,1
16,0.0,0.0,0.0,0,0,1,0,0,1
2,0.0,400.0,0.0,0,1,0,0,0,1
14,16.0,16.0,0.0,0,1,0,0,0,0
40,10.0,10.0,0.0,1,0,0,0,0,0
10,7.0,7.0,0.0,0,0,0,1,0,0
30,0.0,0.0,3000000.0,0,1,0,0,0,1
13,4.0,4.0,0.0,1,0,0,0,0,0
12,20.0,20.0,0.0,0,0,1,0,0,0
0,2195.0,10002195.0,0.0,0,1,0,0,0,1
1,0.0,500.0,200000.0,0,1,0,0,0,1
17,2.0,2.0,0.0,0,0,1,0,0,0
2,0.0,1500.0,0.0,1,0,0,0,0,1
15,27.0,27.0,0.0,0,1,0,0,0,0
0,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,6631.0,0.0,0,0,1,0,0,1
14,0.0,0.0,0.0,1,0,0,0,0,0
1,0.0,1000.0,1300.0,0,1,0,0,0,1
3,200.0,254.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
51,0.0,78.0,0.0,1,0,0,0,0,0
1,185.0,7892.0,7700000.0,0,0,1,0,0,1
0,0.0,780000.0,64000.0,1,0,0,0,0,1
815,0.0,51.0,0.0,0,0,1,0,0,0
58,230.0,11230230.0,607000.0,0,0,1,0,0,1
22,0.0,0.0,0.0,0,0,1,0,0,0
18,33.0,33.0,0.0,0,1,0,0,0,0
7,0.0,0.0,0.0,0,1,0,0,0,1
8,0.0,219668.0,0.0,1,0,0,0,0,1
18,11.0,11.0,0.0,1,0,0,0,0,0
55,2.0,2.0,0.0,0,0,1,0,0,0
3,0.0,30000.0,14000.0,0,1,0,0,0,1
311,0.0,5955.0,0.0,1,0,0,0,0,1
187,0.0,976.0,0.0,1,0,0,0,0,1
0,0.0,5460.0,0.0,0,0,0,1,0,1
51,0.0,5.0,0.0,0,0,1,0,0,0
4,0.0,0.0,350000.0,0,1,0,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,1
4,6.0,206.0,0.0,1,0,0,0,0,1
18,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,4000.0,0.0,0,0,0,1,0,1
24,15.0,15.0,0.0,1,0,0,0,0,0
0,0.0,35000.0,0.0,0,0,0,1,0,1
38,231.0,1486.0,1170.0,0,0,1,0,0,1
18,0.0,0.0,0.0,1,0,0,0,0,0
34,26.0,30026.0,0.0,1,0,0,0,0,1
13,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,2500.0,0.0,0,1,0,0,0,1
8,0.0,60000.0,0.0,0,0,1,0,0,1
4,5.0,244005.0,1000000.0,0,1,0,0,0,1
3,0.0,13800.0,0.0,0,0,1,0,0,1
87,62.0,257786.0,60000.0,0,0,1,0,0,1
11,0.0,25000.0,94000.0,0,0,1,0,0,1
29,0.0,39.0,0.0,0,0,1,0,0,0
19,0.0,58.0,0.0,0,0,1,0,0,1
4,0.0,0.0,213000.0,0,0,1,0,0,1
22,0.0,4.0,0.0,0,0,1,0,0,0
4,150.0,150.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,0
2,0.0,0.0,3430080.0,0,1,0,0,0,1
33,0.0,6710.0,90000.0,0,1,0,0,0,1
12,0.0,0.0,0.0,0,0,1,0,0,0
35,59.0,59.0,0.0,0,0,1,0,0,0
114,12.0,12.0,0.0,0,0,0,1,0,0
14,70.0,70.0,0.0,1,0,0,0,0,1
2,0.0,6500.0,0.0,1,0,0,0,0,0
16,4.0,4.0,0.0,1,0,0,0,0,0
40,10.0,10.0,0.0,0,0,1,0,0,0
0,0.0,2130.0,0.0,0,0,1,0,0,1
6,0.0,513387.0,100000.0,0,1,0,0,0,1
0,0.0,225.0,0.0,0,0,1,0,0,1
0,0.0,50000.0,0.0,1,0,0,0,0,1
14,20.0,20700.0,44000.0,0,0,1,0,0,1
11,0.0,0.0,3200000.0,0,0,0,1,0,1
0,17.0,167.0,0.0,0,0,0,1,0,1
13,0.0,0.0,0.0,1,0,0,0,0,0
14,12.0,12.0,300000.0,0,0,1,0,0,1
20,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,4300.0,3100.0,0,1,0,0,0,1
110,0.0,0.0,0.0,1,0,0,0,0,0
3,0.0,126.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,600.0,265000.0,0,0,0,0,1,1
107,104.0,1000104.0,0.0,0,0,1,0,0,1
13,2.0,2.0,0.0,0,0,1,0,0,0
26,0.0,25000.0,0.0,1,0,0,0,0,1
4,2.0,80002.0,120000.0,0,1,0,0,0,1
18,13.0,13.0,0.0,0,0,0,1,0,0
14,4.0,4.0,0.0,0,0,1,0,0,1
5,0.0,800.0,0.0,0,1,0,0,0,1
0,0.0,23250.0,85000.0,0,0,1,0,0,1
22,0.0,0.0,0.0,0,0,1,0,0,0
14,0.0,0.0,0.0,0,0,1,0,0,0
5,3200.0,3200.0,0.0,0,0,1,0,0,1
0,163.0,163.0,0.0,0,0,0,1,0,0
23,4.0,4.0,0.0,0,0,1,0,0,0
20,0.0,0.0,0.0,1,0,0,0,0,0
14,12.0,12.0,0.0,0,1,0,0,0,0
20,14.0,14.0,0.0,1,0,0,0,0,0
7,4.0,4504.0,0.0,0,0,1,0,0,1
20,0.0,0.0,0.0,1,0,0,0,0,0
56,0.0,0.0,0.0,0,0,1,0,0,0
60,0.0,39.0,0.0,0,0,1,0,0,0
27,6.0,6.0,0.0,0,0,1,0,0,0
36,13.0,13.0,0.0,0,0,1,0,0,0
61,0.0,0.0,50000.0,0,0,1,0,0,1
16,35.0,35.0,0.0,0,1,0,0,0,0
37,0.0,79000.0,8000.0,0,0,1,0,0,1
19,15.0,15.0,0.0,1,0,0,0,0,0
22,0.0,1600000.0,3000000.0,0,1,0,0,0,1
0,0.0,20000.0,0.0,0,0,1,0,0,0
0,0.0,0.0,0.0,1,0,0,0,0,1
11,300.0,300.0,1000.0,0,0,1,0,0,1
55,0.0,0.0,0.0,1,0,0,0,0,1
13,0.0,0.0,0.0,0,0,1,0,0,1
53,0.0,920000.0,7000000.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
30,8.0,8.0,0.0,0,1,0,0,0,0
25,54.0,54.0,0.0,0,0,1,0,0,0
4,150.0,150.0,0.0,0,1,0,0,0,0
15,2.0,2.0,0.0,0,0,0,1,0,0
346,388.0,388.0,0.0,0,0,1,0,0,0
0,0.0,6000.0,7000.0,0,0,0,1,0,1
4,0.0,362.0,0.0,0,0,0,1,0,1
30,0.0,200.0,0.0,1,0,0,0,0,0
0,0.0,3700000.0,0.0,1,0,0,0,0,1
26,18.0,94229.0,25000.0,0,0,1,0,0,1
68,0.0,1300.0,650000.0,0,0,1,0,0,1
0,0.0,67000.0,0.0,0,0,0,0,1,1
140,20.0,20.0,0.0,1,0,0,0,0,0
0,0.0,1058.0,0.0,1,0,0,0,0,1
12,8.0,8.0,0.0,1,0,0,0,0,0
7,0.0,0.0,62500.0,0,1,0,0,0,1
1,14.0,20014.0,0.0,0,0,1,0,0,1
0,0.0,1668.0,0.0,0,1,0,0,0,1
66,25.0,25.0,0.0,0,0,1,0,0,1
37,0.0,75.0,0.0,0,0,0,1,0,0
33,0.0,0.0,0.0,0,0,1,0,0,0
11,0.0,27.0,0.0,0,0,1,0,0,0
2,50.0,50.0,0.0,0,0,0,1,0,1
61,87.0,87.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,0,0,0,1,0,0
7,0.0,2000.0,0.0,0,1,0,0,0,1
4,0.0,0.0,0.0,0,1,0,0,0,1
0,150.0,150.0,0.0,0,1,0,0,0,0
132,200.0,200.0,0.0,0,0,1,0,0,0
16,0.0,0.0,0.0,1,0,0,0,0,0
4,0.0,1200.0,275000.0,0,0,0,0,1,1
37,0.0,0.0,0.0,0,0,1,0,0,0
0,1.0,26.0,0.0,0,0,0,0,1,1
10,100.0,16949.0,0.0,1,0,0,0,0,1
5,10.0,1610.0,0.0,0,1,0,0,0,1
62,0.0,295000.0,76000.0,0,0,1,0,0,1
12,0.0,2200.0,1100000.0,0,0,0,1,0,1
0,0.0,600.0,0.0,0,1,0,0,0,1
23,400.0,400.0,0.0,0,0,1,0,0,1
24,0.0,0.0,0.0,0,0,1,0,0,0
63,10.0,10.0,0.0,1,0,0,0,0,0
20,20651.0,1401901.0,40000.0,0,0,1,0,0,1
0,8.0,368.0,0.0,0,0,1,0,0,1
56,0.0,500000.0,23000.0,0,0,1,0,0,1
1,2.0,10302.0,483.0,0,0,1,0,0,1
1,0.0,0.0,0.0,0,1,0,0,0,1
8,0.0,3770.0,0.0,0,0,1,0,0,1
35,116.0,116.0,0.0,1,0,0,0,0,1
0,0.0,303000.0,0.0,0,0,1,0,0,1
18,0.0,12980.0,967000.0,0,0,0,1,0,1
161,0.0,10000.0,900000.0,0,0,1,0,0,1
50,0.0,1200.0,0.0,1,0,0,0,0,1
11,0.0,0.0,0.0,0,0,0,1,0,0
30,0.0,0.0,0.0,1,0,0,0,0,0
13,0.0,0.0,0.0,0,0,1,0,0,0
195,185.0,322185.0,0.0,1,0,0,0,0,1
35,0.0,175000.0,7300000.0,0,0,0,0,1,1
15,5.0,5.0,0.0,1,0,0,0,0,0
3,0.0,780000.0,19000.0,0,0,1,0,0,1
33,0.0,17.0,0.0,1,0,0,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,0
1197,2217.0,327422.0,0.0,0,0,1,0,0,1
43,16.0,16.0,0.0,1,0,0,0,0,0
4,100.0,100.0,1000.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,0,1,0,0
115,0.0,9135.0,0.0,0,0,1,0,0,1
8,0.0,25000.0,0.0,0,0,1,0,0,1
3,0.0,195.0,125000.0,0,0,1,0,0,1
17,30.0,30.0,0.0,0,0,0,1,0,0
15,4.0,4.0,0.0,1,0,0,0,0,0
45,0.0,5.0,0.0,0,0,0,1,0,0
28,66.0,58066.0,0.0,1,0,0,0,0,1
4,0.0,0.0,0.0,1,0,0,0,0,1
32,5.0,5.0,0.0,0,0,1,0,0,1
33,311.0,83381.0,0.0,0,0,1,0,0,1
22,586.0,586.0,0.0,1,0,0,0,0,1
18,15.0,15.0,0.0,0,0,1,0,0,0
23,21.0,21.0,0.0,0,1,0,0,0,0
21,19.0,19.0,0.0,0,0,1,0,0,0
40,10.0,10.0,0.0,0,0,1,0,0,0
6,0.0,0.0,0.0,0,0,0,1,0,1
12,0.0,0.0,0.0,0,0,1,0,0,0
11,16.0,13173.0,550000.0,0,1,0,0,0,1
2,0.0,20000.0,0.0,0,0,1,0,0,1
0,0.0,12000.0,0.0,0,1,0,0,0,1
0,0.0,7213.0,0.0,0,0,1,0,0,1
25,0.0,0.0,0.0,0,0,0,1,0,1
15,0.0,0.0,0.0,0,0,1,0,0,0
22,0.0,0.0,0.0,0,1,0,0,0,1
15,150.0,150.0,0.0,1,0,0,0,0,0
47,0.0,5000000.0,11000000.0,0,1,0,0,0,1
0,0.0,700.0,0.0,0,1,0,0,0,1
0,130.0,130.0,0.0,0,1,0,0,0,0
36,42.0,42.0,0.0,0,0,1,0,0,0
33,0.0,0.0,0.0,0,0,1,0,0,1
0,100.0,190100.0,74000.0,0,0,1,0,0,1
0,0.0,0.0,0.0,1,0,0,0,0,1
60,0.0,236.0,0.0,1,0,0,0,0,1
0,0.0,1300000.0,200000.0,0,0,1,0,0,1
1,0.0,0.0,0.0,0,0,0,1,0,1
74,0.0,40000.0,0.0,0,1,0,0,0,1
44,0.0,0.0,0.0,0,1,0,0,0,0
45,270.0,52770.0,30000.0,0,0,1,0,0,1
12,249.0,80301.0,96000.0,0,0,1,0,0,1
40,0.0,0.0,0.0,0,0,1,0,0,0
8,0.0,0.0,0.0,0,0,0,1,0,1
8,0.0,500.0,75000.0,0,0,0,1,0,1
27,0.0,0.0,0.0,1,0,0,0,0,0
15,0.0,169000.0,16000.0,1,0,0,0,0,1
22,17.0,17.0,0.0,0,0,1,0,0,0
10,0.0,30.0,0.0,1,0,0,0,0,0
51,57.0,2557.0,0.0,0,0,1,0,0,1
0,12.0,12512.0,0.0,0,0,1,0,0,1
78,37.0,37.0,0.0,0,0,1,0,0,0
0,0.0,0.0,109000.0,0,0,0,0,1,1
26,0.0,15000.0,0.0,0,0,1,0,0,1
11,8.0,95008.0,392.0,0,0,1,0,0,1
1687,0.0,0.0,0.0,0,0,0,1,0,1
2,0.0,139.0,0.0,0,1,0,0,0,1
12,0.0,0.0,0.0,0,0,1,0,0,0
13,25.0,25.0,0.0,1,0,0,0,0,0
47,0.0,250000.0,375625.0,0,0,1,0,0,1
0,0.0,60000.0,1200000.0,0,1,0,0,0,1
41,10.0,10.0,0.0,0,0,1,0,0,0
17,90.0,5090.0,0.0,0,0,1,0,0,0
164,0.0,0.0,0.0,0,1,0,0,0,1
23,15.0,15.0,0.0,0,1,0,0,0,0
5,106.0,10646.0,0.0,1,0,0,0,0,1
358,0.0,0.0,0.0,0,0,0,1,0,0
2,62.0,54412.0,0.0,0,0,1,0,0,1
5,0.0,72696.0,0.0,0,0,1,0,0,1
29,13.0,13.0,0.0,0,0,1,0,0,0
109,0.0,0.0,0.0,1,0,0,0,0,0
2,0.0,0.0,0.0,0,0,0,1,0,1
35,0.0,144900.0,645000.0,0,0,1,0,0,1
11,0.0,0.0,0.0,0,0,0,1,0,0
11,0.0,0.0,0.0,0,1,0,0,0,0
4,0.0,165.0,0.0,1,0,0,0,0,1
33,31.0,31.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,0,0,0,1,1
11,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,300.0,0.0,0,1,0,0,0,1
1,0.0,173.0,0.0,1,0,0,0,0,1
14,15.0,15.0,0.0,0,0,1,0,0,0
16,0.0,0.0,0.0,0,0,1,0,0,0
0,19.0,27169.0,0.0,0,0,1,0,0,1
9,100.0,100.0,0.0,0,1,0,0,0,0
21,0.0,12.0,0.0,1,0,0,0,0,0
11,10.0,23010.0,0.0,1,0,0,0,0,1
27,0.0,15000.0,700000.0,0,0,0,1,0,1
23,0.0,0.0,0.0,1,0,0,0,0,1
6,0.0,3003.0,0.0,0,0,0,1,0,1
12,0.0,118000.0,0.0,0,0,1,0,0,1
7,0.0,93.0,0.0,0,0,1,0,0,0
21,0.0,900.0,0.0,0,0,1,0,0,1
7,0.0,0.0,400000.0,0,0,0,1,0,1
40,0.0,227.0,0.0,1,0,0,0,0,0
2,13.0,613.0,100000.0,0,0,0,1,0,1
46,200.0,200.0,0.0,0,0,1,0,0,0
15,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,6655.0,0.0,0,1,0,0,0,1
2,0.0,361.0,0.0,1,0,0,0,0,1
48,26.0,164093.0,1000.0,0,0,1,0,0,1
51,17.0,15760.0,0.0,1,0,0,0,0,1
3,0.0,1500.0,0.0,0,0,1,0,0,1
20,0.0,6.0,0.0,1,0,0,0,0,0
0,0.0,1000.0,0.0,0,1,0,0,0,1
10,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,14500.0,0.0,0,0,1,0,0,1
0,28.0,2528.0,0.0,1,0,0,0,0,1
0,0.0,2000.0,0.0,0,1,0,0,0,1
1,0.0,10420.0,0.0,0,0,1,0,0,1
20,0.0,0.0,0.0,0,0,0,1,0,0
151,0.0,35734.0,1700.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,1,0,0,0,0
8,0.0,1000.0,0.0,0,1,0,0,0,1
3,0.0,97000.0,2000.0,1,0,0,0,0,1
10,4.0,4.0,0.0,0,1,0,0,0,0
68,0.0,0.0,0.0,1,0,0,0,0,1
0,0.0,250000.0,0.0,0,0,1,0,0,1
80,23.0,23.0,0.0,0,0,1,0,0,1
18,9.0,9.0,0.0,0,0,0,0,1,0
16,20.0,20.0,0.0,1,0,0,0,0,0
7,0.0,0.0,12000.0,0,1,0,0,0,1
22,0.0,0.0,0.0,0,0,1,0,0,1
15,6.0,6.0,0.0,0,0,1,0,0,0
12,0.0,143.0,0.0,1,0,0,0,0,1
36,17.0,1817.0,0.0,1,0,0,0,0,1
1,0.0,2508.0,0.0,0,0,1,0,0,1
0,0.0,150.0,10000.0,0,1,0,0,0,1
0,316.0,316.0,0.0,0,0,0,1,0,0
0,0.0,0.0,3300000.0,0,1,0,0,0,1
7,0.0,3126.0,0.0,0,0,1,0,0,1
18,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,0.0,200000.0,0,0,1,0,0,1
0,0.0,405.0,0.0,1,0,0,0,0,1
13,0.0,9500.0,0.0,1,0,0,0,0,1
22,30.0,192.0,0.0,0,1,0,0,0,1
1,11.0,3411.0,11000.0,0,0,0,0,1,1
289,0.0,375000.0,4500000.0,0,0,1,0,0,1
10,0.0,239763.0,4088.0,0,0,1,0,0,1
12,8.0,8.0,0.0,1,0,0,0,0,0
32,0.0,0.0,11000000.0,0,1,0,0,0,1
12,0.0,0.0,0.0,1,0,0,0,0,1
6,0.0,154000.0,0.0,0,1,0,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,4929.0,0.0,0,1,0,0,0,1
10,0.0,0.0,0.0,0,1,0,0,0,0
33,0.0,0.0,0.0,0,0,0,1,0,1
35,0.0,0.0,0.0,1,0,0,0,0,0
41,9.0,9.0,0.0,1,0,0,0,0,0
0,0.0,500.0,0.0,0,0,1,0,0,1
112,0.0,450000.0,1750000.0,0,0,1,0,0,1
116,0.0,342895.0,25000.0,0,0,1,0,0,1
64,0.0,1600.0,0.0,0,0,1,0,0,1
112,14.0,4451725.0,72330.0,0,0,1,0,0,1
6,0.0,2400000.0,0.0,0,0,1,0,0,1
0,0.0,0.0,890000.0,0,0,1,0,0,1
11,0.0,300.0,0.0,1,0,0,0,0,1
0,0.0,6000.0,0.0,0,0,1,0,0,1
0,0.0,250.0,0.0,0,1,0,0,0,1
0,0.0,2550.0,0.0,1,0,0,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
77,0.0,2599.0,0.0,1,0,0,0,0,1
11,22.0,22.0,0.0,0,0,1,0,0,1
10,8.0,8.0,0.0,0,0,0,1,0,0
27,4.0,4.0,0.0,0,0,1,0,0,0
1,0.0,8259.0,0.0,0,0,1,0,0,1
12,5.0,5.0,0.0,0,0,0,1,0,0
7,0.0,4.0,0.0,0,0,1,0,0,1
1,1799.0,1799.0,0.0,1,0,0,0,0,1
16,0.0,2700.0,62000.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,1735.0,0.0,0,0,1,0,0,1
68,14.0,474.0,0.0,0,1,0,0,0,1
0,0.0,1002.0,1500.0,0,0,1,0,0,1
0,0.0,133349.0,0.0,0,0,1,0,0,1
14,27.0,27.0,0.0,1,0,0,0,0,1
19,19.0,26102.0,0.0,1,0,0,0,0,1
9,0.0,220000.0,0.0,1,0,0,0,0,1
11,0.0,1.0,0.0,1,0,0,0,0,0
12,28.0,28.0,0.0,0,1,0,0,0,0
26,0.0,0.0,0.0,1,0,0,0,0,0
6,0.0,225.0,0.0,1,0,0,0,0,1
74,0.0,11400.0,200000.0,0,1,0,0,0,1
0,0.0,750.0,0.0,0,1,0,0,0,1
12,11.0,11.0,0.0,0,0,1,0,0,0
3,121.0,10121.0,244000.0,0,0,1,0,0,1
78,3824.0,3824.0,0.0,1,0,0,0,0,1
13,0.0,1.0,0.0,0,0,1,0,0,0
0,0.0,4500.0,182.0,0,0,1,0,0,0
29,22.0,164.0,0.0,0,0,0,1,0,0
50,0.0,0.0,0.0,0,0,1,0,0,0
1,0.0,250000.0,750000.0,0,1,0,0,0,1
11,0.0,34000.0,0.0,0,0,1,0,0,1
16,0.0,0.0,0.0,0,0,1,0,0,0
22,0.0,0.0,1100000.0,0,1,0,0,0,1
13,10.0,10.0,0.0,0,1,0,0,0,0
33,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,0.0,1000000.0,0,1,0,0,0,1
33,0.0,5000.0,0.0,0,0,1,0,0,1
380,0.0,13072.0,0.0,1,0,0,0,0,1
104,60.0,60.0,0.0,0,0,1,0,0,0
0,0.0,1000.0,0.0,1,0,0,0,0,1
68,1.0,217087.0,971000.0,0,0,1,0,0,1
22,0.0,0.0,0.0,1,0,0,0,0,1
28,0.0,0.0,0.0,0,0,0,1,0,0
28,54.0,2254.0,370.0,0,1,0,0,0,1
100,1010.0,2810.0,33000.0,0,0,1,0,0,1
12,0.0,15.0,0.0,0,0,1,0,0,0
50,0.0,0.0,20000.0,0,0,1,0,0,1
35,0.0,0.0,0.0,0,0,1,0,0,0
17,26.0,26.0,0.0,0,0,1,0,0,0
0,1.0,25001.0,0.0,0,0,1,0,0,1
32,23.0,23.0,0.0,0,0,1,0,0,1
35,91.0,91.0,0.0,0,0,1,0,0,0
8,0.0,45000.0,705000.0,0,1,0,0,0,1
47,0.0,1818.0,0.0,1,0,0,0,0,1
22,30.0,30.0,0.0,0,1,0,0,0,0
9,1.0,17001.0,210000.0,0,1,0,0,0,1
8,11.0,6446.0,100.0,0,1,0,0,0,1
